exported_image,exported_label,split,original_stem_with_rf,original_image,original_path
test__28144548_00__01304_jpg.jpg,test__28144548_00__01304_jpg.txt,test,28144548_00__01304_jpg.rf.cbc1a02c4dee83fe93236cde2240f167,28144548_00__01304_jpg.rf.cbc1a02c4dee83fe93236cde2240f167.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/28144548_00__01304_jpg.rf.cbc1a02c4dee83fe93236cde2240f167.jpg
test__2814469_00__02476_jpg.jpg,test__2814469_00__02476_jpg.txt,test,2814469_00__02476_jpg.rf.f628100059a02d387fc3bcf420516ce0,2814469_00__02476_jpg.rf.f628100059a02d387fc3bcf420516ce0.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/2814469_00__02476_jpg.rf.f628100059a02d387fc3bcf420516ce0.jpg
test__28162829_17__12892_jpg.jpg,test__28162829_17__12892_jpg.txt,test,28162829_17__12892_jpg.rf.08fbd518696fb6279b8f20cde4733477,28162829_17__12892_jpg.rf.08fbd518696fb6279b8f20cde4733477.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/28162829_17__12892_jpg.rf.08fbd518696fb6279b8f20cde4733477.jpg
test__401da6cdaf41f93f_jpg.jpg,test__401da6cdaf41f93f_jpg.txt,test,401da6cdaf41f93f_jpg.rf.90bd2767c148970f593ea3ee3247825e,401da6cdaf41f93f_jpg.rf.90bd2767c148970f593ea3ee3247825e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/401da6cdaf41f93f_jpg.rf.90bd2767c148970f593ea3ee3247825e.jpg
test__408024239-1603173813_jpeg_jpg.jpg,test__408024239-1603173813_jpeg_jpg.txt,test,408024239-1603173813_jpeg_jpg.rf.6337a8074d924e92ed0c6b52d203f330,408024239-1603173813_jpeg_jpg.rf.6337a8074d924e92ed0c6b52d203f330.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/408024239-1603173813_jpeg_jpg.rf.6337a8074d924e92ed0c6b52d203f330.jpg
test__408024239-1603173813_jpeg_jpg_1.jpg,test__408024239-1603173813_jpeg_jpg_1.txt,test,408024239-1603173813_jpeg_jpg.rf.db13aa48b11d78e1e3100d5b9493697e,408024239-1603173813_jpeg_jpg.rf.db13aa48b11d78e1e3100d5b9493697e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/408024239-1603173813_jpeg_jpg.rf.db13aa48b11d78e1e3100d5b9493697e.jpg
test__40a182b2-240_F_377264034_NYz0m47M7T6AhxoNXdQkcr4svwa7f7Fs_jpg.jpg,test__40a182b2-240_F_377264034_NYz0m47M7T6AhxoNXdQkcr4svwa7f7Fs_jpg.txt,test,40a182b2-240_F_377264034_NYz0m47M7T6AhxoNXdQkcr4svwa7f7Fs_jpg.rf.f412073b798fb448c631d3b3fcc117b9,40a182b2-240_F_377264034_NYz0m47M7T6AhxoNXdQkcr4svwa7f7Fs_jpg.rf.f412073b798fb448c631d3b3fcc117b9.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/40a182b2-240_F_377264034_NYz0m47M7T6AhxoNXdQkcr4svwa7f7Fs_jpg.rf.f412073b798fb448c631d3b3fcc117b9.jpg
test__41-1317_jpg.jpg,test__41-1317_jpg.txt,test,41-1317_jpg.rf.c5c7ffa7af1698f0ca4a1fea1795144d,41-1317_jpg.rf.c5c7ffa7af1698f0ca4a1fea1795144d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/41-1317_jpg.rf.c5c7ffa7af1698f0ca4a1fea1795144d.jpg
test__41-1421_jpg.jpg,test__41-1421_jpg.txt,test,41-1421_jpg.rf.6f8e6b5c6b68e6bae40fd94a2152d1e9,41-1421_jpg.rf.6f8e6b5c6b68e6bae40fd94a2152d1e9.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/41-1421_jpg.rf.6f8e6b5c6b68e6bae40fd94a2152d1e9.jpg
test__452684237-1614940309_jpeg_jpg.jpg,test__452684237-1614940309_jpeg_jpg.txt,test,452684237-1614940309_jpeg_jpg.rf.ff77dddf9cb192f5af26305b3ab23214,452684237-1614940309_jpeg_jpg.rf.ff77dddf9cb192f5af26305b3ab23214.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/452684237-1614940309_jpeg_jpg.rf.ff77dddf9cb192f5af26305b3ab23214.jpg
test__482218799-1622270367_jpeg.jpg,test__482218799-1622270367_jpeg.txt,test,482218799-1622270367_jpeg.rf.b717c4ca4b6ad478b5bb105da75f5cc0,482218799-1622270367_jpeg.rf.b717c4ca4b6ad478b5bb105da75f5cc0.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/482218799-1622270367_jpeg.rf.b717c4ca4b6ad478b5bb105da75f5cc0.jpg
test__494032583-1625577208_jpeg.jpg,test__494032583-1625577208_jpeg.txt,test,494032583-1625577208_jpeg.rf.91bf0c850b83c156d01b51a68d296cad,494032583-1625577208_jpeg.rf.91bf0c850b83c156d01b51a68d296cad.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/494032583-1625577208_jpeg.rf.91bf0c850b83c156d01b51a68d296cad.jpg
test__51_jpeg_jpg.jpg,test__51_jpeg_jpg.txt,test,51_jpeg_jpg.rf.e9a8374be8396f8ad61e82c631d1aa2e,51_jpeg_jpg.rf.e9a8374be8396f8ad61e82c631d1aa2e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/51_jpeg_jpg.rf.e9a8374be8396f8ad61e82c631d1aa2e.jpg
test__53c4400f84904c855f000037_jpg.jpg,test__53c4400f84904c855f000037_jpg.txt,test,53c4400f84904c855f000037_jpg.rf.31c0a830de7bdd945d65de2604740113,53c4400f84904c855f000037_jpg.rf.31c0a830de7bdd945d65de2604740113.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/53c4400f84904c855f000037_jpg.rf.31c0a830de7bdd945d65de2604740113.jpg
test__55600361e7d4e744728870dbb23d5895_jpg.jpg,test__55600361e7d4e744728870dbb23d5895_jpg.txt,test,55600361e7d4e744728870dbb23d5895_jpg.rf.96e650943c5e9b88b5876ce5ebdccb54,55600361e7d4e744728870dbb23d5895_jpg.rf.96e650943c5e9b88b5876ce5ebdccb54.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/55600361e7d4e744728870dbb23d5895_jpg.rf.96e650943c5e9b88b5876ce5ebdccb54.jpg
test__5daf50a75f340f0a_jpg.jpg,test__5daf50a75f340f0a_jpg.txt,test,5daf50a75f340f0a_jpg.rf.cad07ada821f8d681a317da0daac46ba,5daf50a75f340f0a_jpg.rf.cad07ada821f8d681a317da0daac46ba.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/5daf50a75f340f0a_jpg.rf.cad07ada821f8d681a317da0daac46ba.jpg
test__5daf50a75f340f0a_jpg_1.jpg,test__5daf50a75f340f0a_jpg_1.txt,test,5daf50a75f340f0a_jpg.rf.d30a59ea9dc5ab337b5d5d1e5c86daf3,5daf50a75f340f0a_jpg.rf.d30a59ea9dc5ab337b5d5d1e5c86daf3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/5daf50a75f340f0a_jpg.rf.d30a59ea9dc5ab337b5d5d1e5c86daf3.jpg
test__65687f52be95be4dc1a68b38769e761a_jpg.jpg,test__65687f52be95be4dc1a68b38769e761a_jpg.txt,test,65687f52be95be4dc1a68b38769e761a_jpg.rf.152e37e5f77bd2602029a2acbba323f1,65687f52be95be4dc1a68b38769e761a_jpg.rf.152e37e5f77bd2602029a2acbba323f1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/65687f52be95be4dc1a68b38769e761a_jpg.rf.152e37e5f77bd2602029a2acbba323f1.jpg
test__6bd0d404f4b998d8265c4fc95916807b_jpg.jpg,test__6bd0d404f4b998d8265c4fc95916807b_jpg.txt,test,6bd0d404f4b998d8265c4fc95916807b_jpg.rf.e3a697d2ce75b4f60d5b6bfc0e11bdc0,6bd0d404f4b998d8265c4fc95916807b_jpg.rf.e3a697d2ce75b4f60d5b6bfc0e11bdc0.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/6bd0d404f4b998d8265c4fc95916807b_jpg.rf.e3a697d2ce75b4f60d5b6bfc0e11bdc0.jpg
test__7020d5772191c771_jpg.jpg,test__7020d5772191c771_jpg.txt,test,7020d5772191c771_jpg.rf.34057bec8223bea59700b1dfb55ae35a,7020d5772191c771_jpg.rf.34057bec8223bea59700b1dfb55ae35a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/7020d5772191c771_jpg.rf.34057bec8223bea59700b1dfb55ae35a.jpg
test__770a8d4469d50c3b_jpg.jpg,test__770a8d4469d50c3b_jpg.txt,test,770a8d4469d50c3b_jpg.rf.94ae6e9c90f253025d975de78c2051ec,770a8d4469d50c3b_jpg.rf.94ae6e9c90f253025d975de78c2051ec.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/770a8d4469d50c3b_jpg.rf.94ae6e9c90f253025d975de78c2051ec.jpg
test__7b8bcf8ff6e0d8746ad47a70d0a8893a-desert-eagle-weapons-guns_jpg.jpg,test__7b8bcf8ff6e0d8746ad47a70d0a8893a-desert-eagle-weapons-guns_jpg.txt,test,7b8bcf8ff6e0d8746ad47a70d0a8893a-desert-eagle-weapons-guns_jpg.rf.0b0990efcbf7e39fbfedcd342cffcd3a,7b8bcf8ff6e0d8746ad47a70d0a8893a-desert-eagle-weapons-guns_jpg.rf.0b0990efcbf7e39fbfedcd342cffcd3a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/7b8bcf8ff6e0d8746ad47a70d0a8893a-desert-eagle-weapons-guns_jpg.rf.0b0990efcbf7e39fbfedcd342cffcd3a.jpg
test__8b1c570f996fff2ded3ed802a3a99129_jpg.jpg,test__8b1c570f996fff2ded3ed802a3a99129_jpg.txt,test,8b1c570f996fff2ded3ed802a3a99129_jpg.rf.da0818f4d3b018aaee92a51f0933c726,8b1c570f996fff2ded3ed802a3a99129_jpg.rf.da0818f4d3b018aaee92a51f0933c726.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/8b1c570f996fff2ded3ed802a3a99129_jpg.rf.da0818f4d3b018aaee92a51f0933c726.jpg
test__99852e3515a52a26_jpg.jpg,test__99852e3515a52a26_jpg.txt,test,99852e3515a52a26_jpg.rf.4fa33a75761e970a52656ec57f8168a0,99852e3515a52a26_jpg.rf.4fa33a75761e970a52656ec57f8168a0.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/99852e3515a52a26_jpg.rf.4fa33a75761e970a52656ec57f8168a0.jpg
test__CAR00151_jpg.jpg,test__CAR00151_jpg.txt,test,CAR00151_jpg.rf.69372643297f161019c9b10fe8b476ba,CAR00151_jpg.rf.69372643297f161019c9b10fe8b476ba.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/CAR00151_jpg.rf.69372643297f161019c9b10fe8b476ba.jpg
test__CAR00151_jpg_1.jpg,test__CAR00151_jpg_1.txt,test,CAR00151_jpg.rf.af05b51f9aea796428a925766a5dad19,CAR00151_jpg.rf.af05b51f9aea796428a925766a5dad19.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/CAR00151_jpg.rf.af05b51f9aea796428a925766a5dad19.jpg
test__CAR00279-Copy_jpg.jpg,test__CAR00279-Copy_jpg.txt,test,CAR00279-Copy_jpg.rf.27a334a1baea91a3ed7019a89849c57c,CAR00279-Copy_jpg.rf.27a334a1baea91a3ed7019a89849c57c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/CAR00279-Copy_jpg.rf.27a334a1baea91a3ed7019a89849c57c.jpg
test__DatasetWeapons_1012_png.jpg,test__DatasetWeapons_1012_png.txt,test,DatasetWeapons_1012_png.rf.92b21c2eacc9504f87eea5ba7d4d87e3,DatasetWeapons_1012_png.rf.92b21c2eacc9504f87eea5ba7d4d87e3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_1012_png.rf.92b21c2eacc9504f87eea5ba7d4d87e3.jpg
test__DatasetWeapons_1616_png.jpg,test__DatasetWeapons_1616_png.txt,test,DatasetWeapons_1616_png.rf.a94557651f06f51a70670fb66dcf9d5b,DatasetWeapons_1616_png.rf.a94557651f06f51a70670fb66dcf9d5b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_1616_png.rf.a94557651f06f51a70670fb66dcf9d5b.jpg
test__DatasetWeapons_1807_png.jpg,test__DatasetWeapons_1807_png.txt,test,DatasetWeapons_1807_png.rf.c498c8dc7fd93d3e5b6996ddb6dea12d,DatasetWeapons_1807_png.rf.c498c8dc7fd93d3e5b6996ddb6dea12d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_1807_png.rf.c498c8dc7fd93d3e5b6996ddb6dea12d.jpg
test__DatasetWeapons_2020_png.jpg,test__DatasetWeapons_2020_png.txt,test,DatasetWeapons_2020_png.rf.018d4de9de42c9c76a5979c3e3e5f844,DatasetWeapons_2020_png.rf.018d4de9de42c9c76a5979c3e3e5f844.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_2020_png.rf.018d4de9de42c9c76a5979c3e3e5f844.jpg
test__DatasetWeapons_2168_png.jpg,test__DatasetWeapons_2168_png.txt,test,DatasetWeapons_2168_png.rf.a2615a977bf8cfce2743defc580d8210,DatasetWeapons_2168_png.rf.a2615a977bf8cfce2743defc580d8210.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_2168_png.rf.a2615a977bf8cfce2743defc580d8210.jpg
test__DatasetWeapons_2241_png.jpg,test__DatasetWeapons_2241_png.txt,test,DatasetWeapons_2241_png.rf.e44ec200daf340fdad14bc3e445c9769,DatasetWeapons_2241_png.rf.e44ec200daf340fdad14bc3e445c9769.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_2241_png.rf.e44ec200daf340fdad14bc3e445c9769.jpg
test__DatasetWeapons_2318_png.jpg,test__DatasetWeapons_2318_png.txt,test,DatasetWeapons_2318_png.rf.b8f0a37a39da8e85177b09a39d65958a,DatasetWeapons_2318_png.rf.b8f0a37a39da8e85177b09a39d65958a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_2318_png.rf.b8f0a37a39da8e85177b09a39d65958a.jpg
test__DatasetWeapons_2358_png.jpg,test__DatasetWeapons_2358_png.txt,test,DatasetWeapons_2358_png.rf.75b54fc65561c70fcad8f97d4bc40035,DatasetWeapons_2358_png.rf.75b54fc65561c70fcad8f97d4bc40035.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_2358_png.rf.75b54fc65561c70fcad8f97d4bc40035.jpg
test__DatasetWeapons_3082_png.jpg,test__DatasetWeapons_3082_png.txt,test,DatasetWeapons_3082_png.rf.71b377020aae9438e8a7e5b72fa32778,DatasetWeapons_3082_png.rf.71b377020aae9438e8a7e5b72fa32778.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_3082_png.rf.71b377020aae9438e8a7e5b72fa32778.jpg
test__DatasetWeapons_3400_png.jpg,test__DatasetWeapons_3400_png.txt,test,DatasetWeapons_3400_png.rf.2b01baa52724ac9f5abcd846d2074f46,DatasetWeapons_3400_png.rf.2b01baa52724ac9f5abcd846d2074f46.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_3400_png.rf.2b01baa52724ac9f5abcd846d2074f46.jpg
test__DatasetWeapons_3789_png.jpg,test__DatasetWeapons_3789_png.txt,test,DatasetWeapons_3789_png.rf.be3178b2e8a851f85bc55f03a957bc63,DatasetWeapons_3789_png.rf.be3178b2e8a851f85bc55f03a957bc63.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_3789_png.rf.be3178b2e8a851f85bc55f03a957bc63.jpg
test__DatasetWeapons_3832_png.jpg,test__DatasetWeapons_3832_png.txt,test,DatasetWeapons_3832_png.rf.41451b71da8c19fc91c7b51fedffcdf3,DatasetWeapons_3832_png.rf.41451b71da8c19fc91c7b51fedffcdf3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_3832_png.rf.41451b71da8c19fc91c7b51fedffcdf3.jpg
test__DatasetWeapons_3977_png.jpg,test__DatasetWeapons_3977_png.txt,test,DatasetWeapons_3977_png.rf.6d069bf304a624b6276f49cce86f3ce4,DatasetWeapons_3977_png.rf.6d069bf304a624b6276f49cce86f3ce4.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_3977_png.rf.6d069bf304a624b6276f49cce86f3ce4.jpg
test__DatasetWeapons_4352_png.jpg,test__DatasetWeapons_4352_png.txt,test,DatasetWeapons_4352_png.rf.3e5b1f0921871597c3dfb2cba38aee69,DatasetWeapons_4352_png.rf.3e5b1f0921871597c3dfb2cba38aee69.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_4352_png.rf.3e5b1f0921871597c3dfb2cba38aee69.jpg
test__DatasetWeapons_4381_png.jpg,test__DatasetWeapons_4381_png.txt,test,DatasetWeapons_4381_png.rf.90223808019015c442696d1072a8a6a3,DatasetWeapons_4381_png.rf.90223808019015c442696d1072a8a6a3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_4381_png.rf.90223808019015c442696d1072a8a6a3.jpg
test__DatasetWeapons_490_png.jpg,test__DatasetWeapons_490_png.txt,test,DatasetWeapons_490_png.rf.724c55ea2c3c7170330761d459e4c176,DatasetWeapons_490_png.rf.724c55ea2c3c7170330761d459e4c176.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_490_png.rf.724c55ea2c3c7170330761d459e4c176.jpg
test__DatasetWeapons_5130_png.jpg,test__DatasetWeapons_5130_png.txt,test,DatasetWeapons_5130_png.rf.7ecddb660c02a8653e46715e6e3dd806,DatasetWeapons_5130_png.rf.7ecddb660c02a8653e46715e6e3dd806.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_5130_png.rf.7ecddb660c02a8653e46715e6e3dd806.jpg
test__DatasetWeapons_5459_png.jpg,test__DatasetWeapons_5459_png.txt,test,DatasetWeapons_5459_png.rf.809a330c787237c87c83654a20e1f6a6,DatasetWeapons_5459_png.rf.809a330c787237c87c83654a20e1f6a6.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_5459_png.rf.809a330c787237c87c83654a20e1f6a6.jpg
test__DatasetWeapons_5661_png.jpg,test__DatasetWeapons_5661_png.txt,test,DatasetWeapons_5661_png.rf.4a34c1c9f551a89d506f0c800d5a26c5,DatasetWeapons_5661_png.rf.4a34c1c9f551a89d506f0c800d5a26c5.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_5661_png.rf.4a34c1c9f551a89d506f0c800d5a26c5.jpg
test__DatasetWeapons_6088_png.jpg,test__DatasetWeapons_6088_png.txt,test,DatasetWeapons_6088_png.rf.496ce0ea26671efd151f2f892470d760,DatasetWeapons_6088_png.rf.496ce0ea26671efd151f2f892470d760.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_6088_png.rf.496ce0ea26671efd151f2f892470d760.jpg
test__DatasetWeapons_6319_png.jpg,test__DatasetWeapons_6319_png.txt,test,DatasetWeapons_6319_png.rf.182a9a82fd55c9b478de793ff26e7628,DatasetWeapons_6319_png.rf.182a9a82fd55c9b478de793ff26e7628.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/DatasetWeapons_6319_png.rf.182a9a82fd55c9b478de793ff26e7628.jpg
test__Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0148_jpg.jpg,test__Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0148_jpg.txt,test,Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0148_jpg.rf.9c0310b130ec25aa096bf48c6c3085dc,Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0148_jpg.rf.9c0310b130ec25aa096bf48c6c3085dc.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0148_jpg.rf.9c0310b130ec25aa096bf48c6c3085dc.jpg
test__Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0299_jpg.jpg,test__Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0299_jpg.txt,test,Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0299_jpg.rf.eb7c5d4e7e283ecedebc22e67ac3e541,Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0299_jpg.rf.eb7c5d4e7e283ecedebc22e67ac3e541.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/Doc-dao-Nghet-tho-man-VAY-BAT-TOI-PHAM-NGOAN-CO-cua-hinh-su-vung-BIEN-GIOI-Phim-canh-sat-hinh-su_mp4-0299_jpg.rf.eb7c5d4e7e283ecedebc22e67ac3e541.jpg
test__FILE20704_JPG_jpg.jpg,test__FILE20704_JPG_jpg.txt,test,FILE20704_JPG_jpg.rf.bce474fe66172029f77a3a3e4232fb18,FILE20704_JPG_jpg.rf.bce474fe66172029f77a3a3e4232fb18.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/FILE20704_JPG_jpg.rf.bce474fe66172029f77a3a3e4232fb18.jpg
test__GuardianAngel-shooter-01_jpg.jpg,test__GuardianAngel-shooter-01_jpg.txt,test,GuardianAngel-shooter-01_jpg.rf.f252048d4b75f75539f61e30d50f6164,GuardianAngel-shooter-01_jpg.rf.f252048d4b75f75539f61e30d50f6164.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/GuardianAngel-shooter-01_jpg.rf.f252048d4b75f75539f61e30d50f6164.jpg
test__HD-wallpaper-weapon-bullet-gun-knife-pistol_jpg.jpg,test__HD-wallpaper-weapon-bullet-gun-knife-pistol_jpg.txt,test,HD-wallpaper-weapon-bullet-gun-knife-pistol_jpg.rf.cde08cb231931813d3cd3509198c89ae,HD-wallpaper-weapon-bullet-gun-knife-pistol_jpg.rf.cde08cb231931813d3cd3509198c89ae.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/HD-wallpaper-weapon-bullet-gun-knife-pistol_jpg.rf.cde08cb231931813d3cd3509198c89ae.jpg
test__KnifeDataset_1346_png.jpg,test__KnifeDataset_1346_png.txt,test,KnifeDataset_1346_png.rf.c545e8f4400ee7182d03fa46b71c644c,KnifeDataset_1346_png.rf.c545e8f4400ee7182d03fa46b71c644c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_1346_png.rf.c545e8f4400ee7182d03fa46b71c644c.jpg
test__KnifeDataset_1706_png.jpg,test__KnifeDataset_1706_png.txt,test,KnifeDataset_1706_png.rf.3d5cbde52dee1fd9872b264a391af1bb,KnifeDataset_1706_png.rf.3d5cbde52dee1fd9872b264a391af1bb.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_1706_png.rf.3d5cbde52dee1fd9872b264a391af1bb.jpg
test__KnifeDataset_1741_png.jpg,test__KnifeDataset_1741_png.txt,test,KnifeDataset_1741_png.rf.4792d52f98d7fb86d640a0a83edfb9cf,KnifeDataset_1741_png.rf.4792d52f98d7fb86d640a0a83edfb9cf.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_1741_png.rf.4792d52f98d7fb86d640a0a83edfb9cf.jpg
test__KnifeDataset_1996_png.jpg,test__KnifeDataset_1996_png.txt,test,KnifeDataset_1996_png.rf.b0fd4eecf608373d4467911a534a4252,KnifeDataset_1996_png.rf.b0fd4eecf608373d4467911a534a4252.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_1996_png.rf.b0fd4eecf608373d4467911a534a4252.jpg
test__KnifeDataset_2149_png.jpg,test__KnifeDataset_2149_png.txt,test,KnifeDataset_2149_png.rf.d159e7e4a325d1b4befa4e27db753a53,KnifeDataset_2149_png.rf.d159e7e4a325d1b4befa4e27db753a53.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_2149_png.rf.d159e7e4a325d1b4befa4e27db753a53.jpg
test__KnifeDataset_2447_png.jpg,test__KnifeDataset_2447_png.txt,test,KnifeDataset_2447_png.rf.e5df2efde49202b0283b18c733d99b4c,KnifeDataset_2447_png.rf.e5df2efde49202b0283b18c733d99b4c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_2447_png.rf.e5df2efde49202b0283b18c733d99b4c.jpg
test__KnifeDataset_2511_png.jpg,test__KnifeDataset_2511_png.txt,test,KnifeDataset_2511_png.rf.494945d47a3b261cd03a15322c116a74,KnifeDataset_2511_png.rf.494945d47a3b261cd03a15322c116a74.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_2511_png.rf.494945d47a3b261cd03a15322c116a74.jpg
test__KnifeDataset_253_png.jpg,test__KnifeDataset_253_png.txt,test,KnifeDataset_253_png.rf.089fab006ca9f53cbe54fe904452de5b,KnifeDataset_253_png.rf.089fab006ca9f53cbe54fe904452de5b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_253_png.rf.089fab006ca9f53cbe54fe904452de5b.jpg
test__KnifeDataset_2899_png.jpg,test__KnifeDataset_2899_png.txt,test,KnifeDataset_2899_png.rf.2d87a166b39224025656b1be30b111b6,KnifeDataset_2899_png.rf.2d87a166b39224025656b1be30b111b6.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_2899_png.rf.2d87a166b39224025656b1be30b111b6.jpg
test__KnifeDataset_295_png.jpg,test__KnifeDataset_295_png.txt,test,KnifeDataset_295_png.rf.d50dba4fe7b68c7baba8ac8adab35406,KnifeDataset_295_png.rf.d50dba4fe7b68c7baba8ac8adab35406.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_295_png.rf.d50dba4fe7b68c7baba8ac8adab35406.jpg
test__KnifeDataset_307_png.jpg,test__KnifeDataset_307_png.txt,test,KnifeDataset_307_png.rf.204686d287074cddd2e2a1ec35c91f86,KnifeDataset_307_png.rf.204686d287074cddd2e2a1ec35c91f86.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/KnifeDataset_307_png.rf.204686d287074cddd2e2a1ec35c91f86.jpg
